"year","month","day","country","flu_activity"
2008,"04","13","Australia",325
2008,"04","13","Austria",773
2008,"04","13","Belgium",66
2008,"04","13","Bolivia",406
2008,"04","13","Brazil",296
2008,"04","13","Bulgaria",677
2008,"04","13","Canada",1874
2008,"04","13","Chile",13
2008,"04","13","France",23
2008,"04","13","Germany",708
2008,"04","13","Hungary",60
2008,"04","13","Japan",15
2008,"04","13","Mexico",1001
2008,"04","13","Netherlands",31
2008,"04","13","New Zealand",17
2008,"04","13","Norway",48
2008,"04","13","Paraguay",252
2008,"04","13","Peru",264
2008,"04","13","Poland",49
2008,"04","13","Romania",771
2008,"04","13","Russia",374
2008,"04","13","South Africa",2506
2008,"04","13","Spain",17
2008,"04","13","Sweden",2
2008,"04","13","Switzerland",23
2008,"04","13","Ukraine",300
2008,"04","13","United States",1331
2008,"04","13","Uruguay",105
2008,"04","20","Argentina",188
2008,"04","20","Australia",323
2008,"04","20","Austria",711
2008,"04","20","Belgium",69
2008,"04","20","Bolivia",429
2008,"04","20","Brazil",291
2008,"04","20","Bulgaria",551
2008,"04","20","Canada",1679
2008,"04","20","Chile",27
2008,"04","20","France",16
2008,"04","20","Germany",751
2008,"04","20","Hungary",50
2008,"04","20","Japan",12
2008,"04","20","Mexico",1006
2008,"04","20","Netherlands",28
2008,"04","20","New Zealand",17
2008,"04","20","Norway",38
2008,"04","20","Paraguay",262
2008,"04","20","Peru",284
2008,"04","20","Poland",40
2008,"04","20","Romania",690
2008,"04","20","Russia",336
2008,"04","20","South Africa",2499
2008,"04","20","Spain",17
2008,"04","20","Sweden",2
2008,"04","20","Switzerland",19
2008,"04","20","Ukraine",281
2008,"04","20","United States",1180
2008,"04","20","Uruguay",115
2008,"04","27","Argentina",173
2008,"04","27","Australia",448
2008,"04","27","Austria",650
2008,"04","27","Belgium",52
2008,"04","27","Bolivia",409
2008,"04","27","Brazil",287
2008,"04","27","Bulgaria",471
2008,"04","27","Canada",1419
2008,"04","27","Chile",45
2008,"04","27","France",9
2008,"04","27","Germany",664
2008,"04","27","Hungary",49
2008,"04","27","Japan",11
2008,"04","27","Mexico",905
2008,"04","27","Netherlands",22
2008,"04","27","New Zealand",24
2008,"04","27","Norway",34
2008,"04","27","Paraguay",268
2008,"04","27","Peru",254
2008,"04","27","Poland",33
2008,"04","27","Romania",676
2008,"04","27","Russia",381
2008,"04","27","South Africa",2450
2008,"04","27","Spain",13
2008,"04","27","Sweden",2
2008,"04","27","Switzerland",16
2008,"04","27","Ukraine",279
2008,"04","27","United States",1046
2008,"04","27","Uruguay",119
2008,"05","04","Argentina",186
2008,"05","04","Australia",472
2008,"05","04","Austria",645
2008,"05","04","Belgium",51
2008,"05","04","Bolivia",376
2008,"05","04","Brazil",318
2008,"05","04","Bulgaria",421
2008,"05","04","Canada",1179
2008,"05","04","Chile",49
2008,"05","04","France",7
2008,"05","04","Germany",585
2008,"05","04","Hungary",46
2008,"05","04","Japan",7
2008,"05","04","Mexico",880
2008,"05","04","Netherlands",18
2008,"05","04","New Zealand",23
2008,"05","04","Norway",33
2008,"05","04","Paraguay",285
2008,"05","04","Peru",265
2008,"05","04","Poland",30
2008,"05","04","Romania",650
2008,"05","04","Russia",288
2008,"05","04","South Africa",2485
2008,"05","04","Spain",14
2008,"05","04","Sweden",2
2008,"05","04","Switzerland",13
2008,"05","04","Ukraine",250
2008,"05","04","United States",947
2008,"05","04","Uruguay",127
2008,"05","11","Argentina",197
2008,"05","11","Australia",488
2008,"05","11","Austria",564
2008,"05","11","Belgium",31
2008,"05","11","Bolivia",396
2008,"05","11","Brazil",334
2008,"05","11","Bulgaria",409
2008,"05","11","Canada",1089
2008,"05","11","Chile",41
2008,"05","11","France",6
2008,"05","11","Germany",464
2008,"05","11","Hungary",48
2008,"05","11","Japan",6
2008,"05","11","Mexico",851
2008,"05","11","Netherlands",14
2008,"05","11","New Zealand",20
2008,"05","11","Norway",27
2008,"05","11","Paraguay",300
2008,"05","11","Peru",226
2008,"05","11","Poland",26
2008,"05","11","Romania",612
2008,"05","11","Russia",312
2008,"05","11","South Africa",2697
2008,"05","11","Spain",15
2008,"05","11","Sweden",2
2008,"05","11","Switzerland",10
2008,"05","11","Ukraine",237
2008,"05","11","United States",922
2008,"05","11","Uruguay",129
2008,"05","18","Argentina",210
2008,"05","18","Australia",487
2008,"05","18","Austria",539
2008,"05","18","Belgium",32
2008,"05","18","Bolivia",430
2008,"05","18","Brazil",337
2008,"05","18","Bulgaria",401
2008,"05","18","Canada",1002
2008,"05","18","Chile",25
2008,"05","18","France",6
2008,"05","18","Germany",465
2008,"05","18","Hungary",43
2008,"05","18","Japan",5
2008,"05","18","Mexico",849
2008,"05","18","Netherlands",15
2008,"05","18","New Zealand",27
2008,"05","18","Norway",21
2008,"05","18","Paraguay",336
2008,"05","18","Peru",273
2008,"05","18","Poland",23
2008,"05","18","Romania",602
2008,"05","18","Russia",283
2008,"05","18","South Africa",2465
2008,"05","18","Spain",16
2008,"05","18","Sweden",1
2008,"05","18","Switzerland",9
2008,"05","18","Ukraine",219
2008,"05","18","United States",873
2008,"05","18","Uruguay",133
2008,"05","25","Argentina",217
2008,"05","25","Australia",497
2008,"05","25","Austria",517
2008,"05","25","Belgium",24
2008,"05","25","Bolivia",349
2008,"05","25","Brazil",361
2008,"05","25","Bulgaria",376
2008,"05","25","Canada",805
2008,"05","25","Chile",11
2008,"05","25","France",7
2008,"05","25","Germany",425
2008,"05","25","Hungary",40
2008,"05","25","Japan",4
2008,"05","25","Mexico",849
2008,"05","25","Netherlands",15
2008,"05","25","New Zealand",29
2008,"05","25","Norway",31
2008,"05","25","Paraguay",398
2008,"05","25","Peru",242
2008,"05","25","Poland",21
2008,"05","25","Romania",583
2008,"05","25","Russia",289
2008,"05","25","South Africa",2706
2008,"05","25","Spain",11
2008,"05","25","Sweden",1
2008,"05","25","Switzerland",10
2008,"05","25","Ukraine",210
2008,"05","25","United States",828
2008,"05","25","Uruguay",139
2008,"06","01","Argentina",266
2008,"06","01","Australia",448
2008,"06","01","Austria",525
2008,"06","01","Belgium",27
2008,"06","01","Bolivia",365
2008,"06","01","Brazil",315
2008,"06","01","Bulgaria",408
2008,"06","01","Canada",688
2008,"06","01","Chile",10
2008,"06","01","France",8
2008,"06","01","Germany",392
2008,"06","01","Hungary",43
2008,"06","01","Japan",4
2008,"06","01","Mexico",790
2008,"06","01","Netherlands",16
2008,"06","01","New Zealand",32
2008,"06","01","Norway",36
2008,"06","01","Paraguay",457
2008,"06","01","Peru",251
2008,"06","01","Poland",21
2008,"06","01","Romania",593
2008,"06","01","Russia",262
2008,"06","01","South Africa",3121
2008,"06","01","Spain",11
2008,"06","01","Sweden",1
2008,"06","01","Switzerland",10
2008,"06","01","Ukraine",217
2008,"06","01","United States",770
2008,"06","01","Uruguay",147
2008,"06","08","Argentina",343
2008,"06","08","Australia",467
2008,"06","08","Austria",569
2008,"06","08","Belgium",26
2008,"06","08","Bolivia",370
2008,"06","08","Brazil",305
2008,"06","08","Bulgaria",402
2008,"06","08","Canada",642
2008,"06","08","Chile",8
2008,"06","08","France",8
2008,"06","08","Germany",410
2008,"06","08","Hungary",37
2008,"06","08","Japan",3
2008,"06","08","Mexico",757
2008,"06","08","Netherlands",15
2008,"06","08","New Zealand",42
2008,"06","08","Norway",25
2008,"06","08","Paraguay",444
2008,"06","08","Peru",284
2008,"06","08","Poland",19
2008,"06","08","Romania",595
2008,"06","08","Russia",241
2008,"06","08","South Africa",3497
2008,"06","08","Spain",8
2008,"06","08","Sweden",1
2008,"06","08","Switzerland",12
2008,"06","08","Ukraine",209
2008,"06","08","United States",727
2008,"06","08","Uruguay",157
2008,"06","15","Argentina",381
2008,"06","15","Australia",475
2008,"06","15","Austria",592
2008,"06","15","Belgium",23
2008,"06","15","Bolivia",375
2008,"06","15","Brazil",317
2008,"06","15","Bulgaria",380
2008,"06","15","Canada",757
2008,"06","15","Chile",10
2008,"06","15","France",9
2008,"06","15","Germany",444
2008,"06","15","Hungary",33
2008,"06","15","Japan",3
2008,"06","15","Mexico",717
2008,"06","15","Netherlands",17
2008,"06","15","New Zealand",66
2008,"06","15","Norway",16
2008,"06","15","Paraguay",491
2008,"06","15","Peru",258
2008,"06","15","Poland",17
2008,"06","15","Romania",578
2008,"06","15","Russia",193
2008,"06","15","South Africa",3771
2008,"06","15","Spain",8
2008,"06","15","Sweden",1
2008,"06","15","Switzerland",19
2008,"06","15","Ukraine",201
2008,"06","15","United States",713
2008,"06","15","Uruguay",177
2008,"06","22","Argentina",411
2008,"06","22","Australia",454
2008,"06","22","Austria",538
2008,"06","22","Belgium",19
2008,"06","22","Bolivia",360
2008,"06","22","Brazil",317
2008,"06","22","Bulgaria",365
2008,"06","22","Canada",665
2008,"06","22","Chile",8
2008,"06","22","France",5
2008,"06","22","Germany",439
2008,"06","22","Hungary",39
2008,"06","22","Japan",2
2008,"06","22","Mexico",703
2008,"06","22","Netherlands",17
2008,"06","22","New Zealand",54
2008,"06","22","Norway",14
2008,"06","22","Paraguay",573
2008,"06","22","Peru",257
2008,"06","22","Poland",15
2008,"06","22","Romania",566
2008,"06","22","Russia",171
2008,"06","22","South Africa",3691
2008,"06","22","Spain",8
2008,"06","22","Sweden",1
2008,"06","22","Switzerland",16
2008,"06","22","Ukraine",190
2008,"06","22","United States",662
2008,"06","22","Uruguay",185
2008,"06","29","Argentina",372
2008,"06","29","Australia",406
2008,"06","29","Austria",520
2008,"06","29","Belgium",18
2008,"06","29","Bolivia",370
2008,"06","29","Brazil",300
2008,"06","29","Bulgaria",362
2008,"06","29","Canada",615
2008,"06","29","Chile",7
2008,"06","29","France",4
2008,"06","29","Germany",433
2008,"06","29","Hungary",42
2008,"06","29","Japan",2
2008,"06","29","Mexico",681
2008,"06","29","Netherlands",16
2008,"06","29","New Zealand",71
2008,"06","29","Norway",12
2008,"06","29","Paraguay",572
2008,"06","29","Peru",248
2008,"06","29","Poland",14
2008,"06","29","Romania",538
2008,"06","29","Russia",157
2008,"06","29","South Africa",3758
2008,"06","29","Spain",7
2008,"06","29","Sweden",1
2008,"06","29","Switzerland",14
2008,"06","29","Ukraine",189
2008,"06","29","United States",646
2008,"06","29","Uruguay",196
2008,"07","06","Argentina",371
2008,"07","06","Australia",503
2008,"07","06","Austria",506
2008,"07","06","Belgium",14
2008,"07","06","Bolivia",321
2008,"07","06","Brazil",278
2008,"07","06","Bulgaria",330
2008,"07","06","Canada",520
2008,"07","06","Chile",8
2008,"07","06","France",6
2008,"07","06","Germany",433
2008,"07","06","Hungary",37
2008,"07","06","Japan",2
2008,"07","06","Mexico",681
2008,"07","06","Netherlands",13
2008,"07","06","New Zealand",70
2008,"07","06","Norway",11
2008,"07","06","Paraguay",515
2008,"07","06","Peru",247
2008,"07","06","Poland",12
2008,"07","06","Romania",538
2008,"07","06","Russia",123
2008,"07","06","South Africa",4149
2008,"07","06","Spain",8
2008,"07","06","Sweden",1
2008,"07","06","Switzerland",10
2008,"07","06","Ukraine",177
2008,"07","06","United States",665
2008,"07","06","Uruguay",209
2008,"07","13","Argentina",319
2008,"07","13","Australia",523
2008,"07","13","Austria",522
2008,"07","13","Belgium",12
2008,"07","13","Bolivia",290
2008,"07","13","Brazil",269
2008,"07","13","Bulgaria",297
2008,"07","13","Canada",491
2008,"07","13","Chile",8
2008,"07","13","France",6
2008,"07","13","Germany",436
2008,"07","13","Hungary",37
2008,"07","13","Japan",2
2008,"07","13","Mexico",712
2008,"07","13","Netherlands",14
2008,"07","13","New Zealand",78
2008,"07","13","Norway",11
2008,"07","13","Paraguay",490
2008,"07","13","Peru",231
2008,"07","13","Poland",11
2008,"07","13","Romania",529
2008,"07","13","Russia",125
2008,"07","13","South Africa",3806
2008,"07","13","Spain",7
2008,"07","13","Sweden",1
2008,"07","13","Switzerland",8
2008,"07","13","Ukraine",168
2008,"07","13","United States",638
2008,"07","13","Uruguay",210
2008,"07","20","Argentina",261
2008,"07","20","Australia",534
2008,"07","20","Austria",464
2008,"07","20","Belgium",13
2008,"07","20","Bolivia",271
2008,"07","20","Brazil",273
2008,"07","20","Bulgaria",249
2008,"07","20","Canada",494
2008,"07","20","Chile",6
2008,"07","20","France",4
2008,"07","20","Germany",421
2008,"07","20","Hungary",33
2008,"07","20","Japan",2
2008,"07","20","Mexico",688
2008,"07","20","Netherlands",16
2008,"07","20","New Zealand",85
2008,"07","20","Norway",12
2008,"07","20","Paraguay",452
2008,"07","20","Peru",205
2008,"07","20","Poland",11
2008,"07","20","Romania",554
2008,"07","20","Russia",101
2008,"07","20","South Africa",3971
2008,"07","20","Spain",8
2008,"07","20","Sweden",1
2008,"07","20","Switzerland",7
2008,"07","20","Ukraine",174
2008,"07","20","United States",627
2008,"07","20","Uruguay",208
2008,"07","27","Argentina",216
2008,"07","27","Australia",657
2008,"07","27","Austria",422
2008,"07","27","Belgium",14
2008,"07","27","Bolivia",291
2008,"07","27","Brazil",252
2008,"07","27","Bulgaria",231
2008,"07","27","Canada",429
2008,"07","27","Chile",4
2008,"07","27","France",4
2008,"07","27","Germany",352
2008,"07","27","Hungary",36
2008,"07","27","Japan",2
2008,"07","27","Mexico",698
2008,"07","27","Netherlands",11
2008,"07","27","New Zealand",80
2008,"07","27","Norway",12
2008,"07","27","Paraguay",387
2008,"07","27","Peru",179
2008,"07","27","Poland",10
2008,"07","27","Romania",573
2008,"07","27","Russia",112
2008,"07","27","South Africa",3874
2008,"07","27","Spain",7
2008,"07","27","Sweden",1
2008,"07","27","Switzerland",10
2008,"07","27","Ukraine",181
2008,"07","27","United States",634
2008,"07","27","Uruguay",200
2008,"08","03","Argentina",201
2008,"08","03","Australia",827
2008,"08","03","Austria",416
2008,"08","03","Belgium",13
2008,"08","03","Bolivia",309
2008,"08","03","Brazil",229
2008,"08","03","Bulgaria",234
2008,"08","03","Canada",474
2008,"08","03","Chile",5
2008,"08","03","France",4
2008,"08","03","Germany",356
2008,"08","03","Hungary",32
2008,"08","03","Japan",2
2008,"08","03","Mexico",653
2008,"08","03","Netherlands",15
2008,"08","03","New Zealand",111
2008,"08","03","Norway",13
2008,"08","03","Paraguay",351
2008,"08","03","Peru",222
2008,"08","03","Poland",9
2008,"08","03","Romania",572
2008,"08","03","Russia",120
2008,"08","03","South Africa",3594
2008,"08","03","Spain",8
2008,"08","03","Sweden",1
2008,"08","03","Switzerland",11
2008,"08","03","Ukraine",196
2008,"08","03","United States",648
2008,"08","03","Uruguay",179
2008,"08","10","Argentina",220
2008,"08","10","Australia",1396
2008,"08","10","Austria",390
2008,"08","10","Belgium",14
2008,"08","10","Bolivia",322
2008,"08","10","Brazil",240
2008,"08","10","Bulgaria",246
2008,"08","10","Canada",577
2008,"08","10","Chile",5
2008,"08","10","France",5
2008,"08","10","Germany",348
2008,"08","10","Hungary",32
2008,"08","10","Japan",2
2008,"08","10","Mexico",633
2008,"08","10","Netherlands",15
2008,"08","10","New Zealand",120
2008,"08","10","Norway",13
2008,"08","10","Paraguay",305
2008,"08","10","Peru",222
2008,"08","10","Poland",9
2008,"08","10","Romania",574
2008,"08","10","Russia",118
2008,"08","10","South Africa",3687
2008,"08","10","Spain",7
2008,"08","10","Sweden",1
2008,"08","10","Switzerland",8
2008,"08","10","Ukraine",214
2008,"08","10","United States",684
2008,"08","10","Uruguay",176
2008,"08","17","Argentina",210
2008,"08","17","Australia",1612
2008,"08","17","Austria",495
2008,"08","17","Belgium",15
2008,"08","17","Bolivia",306
2008,"08","17","Brazil",256
2008,"08","17","Bulgaria",293
2008,"08","17","Canada",565
2008,"08","17","Chile",6
2008,"08","17","France",5
2008,"08","17","Germany",365
2008,"08","17","Hungary",32
2008,"08","17","Japan",2
2008,"08","17","Mexico",633
2008,"08","17","Netherlands",15
2008,"08","17","New Zealand",121
2008,"08","17","Norway",16
2008,"08","17","Paraguay",290
2008,"08","17","Peru",248
2008,"08","17","Poland",8
2008,"08","17","Romania",591
2008,"08","17","Russia",157
2008,"08","17","South Africa",3494
2008,"08","17","Spain",8
2008,"08","17","Sweden",1
2008,"08","17","Switzerland",8
2008,"08","17","Ukraine",215
2008,"08","17","United States",710
2008,"08","17","Uruguay",169
2008,"08","24","Argentina",206
2008,"08","24","Australia",2282
2008,"08","24","Austria",450
2008,"08","24","Belgium",17
2008,"08","24","Bolivia",316
2008,"08","24","Brazil",255
2008,"08","24","Bulgaria",304
2008,"08","24","Canada",711
2008,"08","24","Chile",6
2008,"08","24","France",4
2008,"08","24","Germany",424
2008,"08","24","Hungary",36
2008,"08","24","Japan",1
2008,"08","24","Mexico",707
2008,"08","24","Netherlands",20
2008,"08","24","New Zealand",102
2008,"08","24","Norway",24
2008,"08","24","Paraguay",282
2008,"08","24","Peru",260
2008,"08","24","Poland",8
2008,"08","24","Romania",580
2008,"08","24","Russia",225
2008,"08","24","South Africa",3073
2008,"08","24","Spain",8
2008,"08","24","Sweden",1
2008,"08","24","Switzerland",10
2008,"08","24","Ukraine",234
2008,"08","24","United States",771
2008,"08","24","Uruguay",157
2008,"08","31","Argentina",193
2008,"08","31","Australia",2017
2008,"08","31","Austria",517
2008,"08","31","Belgium",19
2008,"08","31","Bolivia",296
2008,"08","31","Brazil",199
2008,"08","31","Bulgaria",302
2008,"08","31","Canada",740
2008,"08","31","Chile",6
2008,"08","31","France",5
2008,"08","31","Germany",519
2008,"08","31","Hungary",35
2008,"08","31","Japan",2
2008,"08","31","Mexico",799
2008,"08","31","Netherlands",21
2008,"08","31","New Zealand",93
2008,"08","31","Norway",27
2008,"08","31","Paraguay",259
2008,"08","31","Peru",259
2008,"08","31","Poland",8
2008,"08","31","Romania",579
2008,"08","31","Russia",224
2008,"08","31","South Africa",2849
2008,"08","31","Spain",6
2008,"08","31","Sweden",2
2008,"08","31","Switzerland",13
2008,"08","31","Ukraine",287
2008,"08","31","United States",903
2008,"08","31","Uruguay",156
2008,"09","07","Argentina",191
2008,"09","07","Australia",1340
2008,"09","07","Austria",570
2008,"09","07","Belgium",30
2008,"09","07","Bolivia",298
2008,"09","07","Brazil",243
2008,"09","07","Bulgaria",340
2008,"09","07","Canada",914
2008,"09","07","Chile",6
2008,"09","07","France",9
2008,"09","07","Germany",620
2008,"09","07","Hungary",39
2008,"09","07","Japan",2
2008,"09","07","Mexico",865
2008,"09","07","Netherlands",27
2008,"09","07","New Zealand",75
2008,"09","07","Norway",32
2008,"09","07","Paraguay",281
2008,"09","07","Peru",293
2008,"09","07","Poland",9
2008,"09","07","Romania",566
2008,"09","07","Russia",342
2008,"09","07","South Africa",2938
2008,"09","07","Spain",8
2008,"09","07","Sweden",2
2008,"09","07","Switzerland",15
2008,"09","07","Ukraine",324
2008,"09","07","United States",1009
2008,"09","07","Uruguay",146
2008,"09","14","Argentina",189
2008,"09","14","Australia",976
2008,"09","14","Austria",641
2008,"09","14","Belgium",47
2008,"09","14","Bolivia",300
2008,"09","14","Brazil",255
2008,"09","14","Bulgaria",390
2008,"09","14","Canada",1205
2008,"09","14","Chile",6
2008,"09","14","France",20
2008,"09","14","Germany",816
2008,"09","14","Hungary",57
2008,"09","14","Japan",2
2008,"09","14","Mexico",914
2008,"09","14","Netherlands",28
2008,"09","14","New Zealand",57
2008,"09","14","Norway",35
2008,"09","14","Paraguay",317
2008,"09","14","Peru",269
2008,"09","14","Poland",21
2008,"09","14","Romania",612
2008,"09","14","Russia",466
2008,"09","14","South Africa",2728
2008,"09","14","Spain",14
2008,"09","14","Sweden",2
2008,"09","14","Switzerland",26
2008,"09","14","Ukraine",436
2008,"09","14","United States",1114
2008,"09","14","Uruguay",149
2008,"09","21","Argentina",190
2008,"09","21","Australia",683
2008,"09","21","Austria",824
2008,"09","21","Belgium",75
2008,"09","21","Bolivia",324
2008,"09","21","Brazil",253
2008,"09","21","Bulgaria",458
2008,"09","21","Canada",1463
2008,"09","21","Chile",5
2008,"09","21","France",40
2008,"09","21","Germany",915
2008,"09","21","Hungary",70
2008,"09","21","Japan",3
2008,"09","21","Mexico",953
2008,"09","21","Netherlands",25
2008,"09","21","New Zealand",52
2008,"09","21","Norway",33
2008,"09","21","Paraguay",313
2008,"09","21","Peru",275
2008,"09","21","Poland",68
2008,"09","21","Romania",741
2008,"09","21","Russia",505
2008,"09","21","South Africa",2778
2008,"09","21","Spain",16
2008,"09","21","Sweden",2
2008,"09","21","Switzerland",30
2008,"09","21","Ukraine",536
2008,"09","21","United States",1221
2008,"09","21","Uruguay",140
2008,"09","28","Argentina",179
2008,"09","28","Australia",515
2008,"09","28","Austria",967
2008,"09","28","Belgium",88
2008,"09","28","Bolivia",331
2008,"09","28","Brazil",241
2008,"09","28","Bulgaria",525
2008,"09","28","Canada",1422
2008,"09","28","Chile",5
2008,"09","28","France",39
2008,"09","28","Germany",922
2008,"09","28","Hungary",67
2008,"09","28","Japan",5
2008,"09","28","Mexico",1022
2008,"09","28","Netherlands",25
2008,"09","28","New Zealand",35
2008,"09","28","Norway",29
2008,"09","28","Paraguay",274
2008,"09","28","Peru",292
2008,"09","28","Poland",65
2008,"09","28","Romania",845
2008,"09","28","Russia",530
2008,"09","28","South Africa",2375
2008,"09","28","Spain",27
2008,"09","28","Sweden",2
2008,"09","28","Switzerland",31
2008,"09","28","Ukraine",516
2008,"09","28","United States",1275
2008,"09","28","Uruguay",134
2008,"10","05","Argentina",182
2008,"10","05","Australia",389
2008,"10","05","Austria",944
2008,"10","05","Belgium",82
2008,"10","05","Bolivia",347
2008,"10","05","Brazil",211
2008,"10","05","Bulgaria",735
2008,"10","05","Canada",1470
2008,"10","05","Chile",4
2008,"10","05","France",38
2008,"10","05","Germany",1021
2008,"10","05","Hungary",58
2008,"10","05","Japan",7
2008,"10","05","Mexico",1018
2008,"10","05","Netherlands",30
2008,"10","05","New Zealand",22
2008,"10","05","Norway",26
2008,"10","05","Paraguay",283
2008,"10","05","Peru",252
2008,"10","05","Poland",53
2008,"10","05","Romania",828
2008,"10","05","Russia",502
2008,"10","05","South Africa",2680
2008,"10","05","Spain",30
2008,"10","05","Sweden",2
2008,"10","05","Switzerland",27
2008,"10","05","Ukraine",469
2008,"10","05","United States",1334
2008,"10","05","Uruguay",134
2008,"10","12","Argentina",157
2008,"10","12","Australia",371
2008,"10","12","Austria",886
2008,"10","12","Belgium",83
2008,"10","12","Bolivia",300
2008,"10","12","Brazil",233
2008,"10","12","Bulgaria",769
2008,"10","12","Canada",1473
2008,"10","12","Chile",4
2008,"10","12","France",53
2008,"10","12","Germany",955
2008,"10","12","Hungary",65
2008,"10","12","Japan",9
2008,"10","12","Mexico",1035
2008,"10","12","Netherlands",26
2008,"10","12","New Zealand",27
2008,"10","12","Norway",27
2008,"10","12","Paraguay",246
2008,"10","12","Peru",243
2008,"10","12","Poland",46
2008,"10","12","Romania",867
2008,"10","12","Russia",461
2008,"10","12","South Africa",2548
2008,"10","12","Spain",27
2008,"10","12","Sweden",2
2008,"10","12","Switzerland",24
2008,"10","12","Ukraine",490
2008,"10","12","United States",1404
2008,"10","12","Uruguay",115
2008,"10","19","Argentina",162
2008,"10","19","Australia",326
2008,"10","19","Austria",851
2008,"10","19","Belgium",77
2008,"10","19","Bolivia",311
2008,"10","19","Brazil",236
2008,"10","19","Bulgaria",807
2008,"10","19","Canada",1576
2008,"10","19","Chile",4
2008,"10","19","France",48
2008,"10","19","Germany",942
2008,"10","19","Hungary",71
2008,"10","19","Japan",12
2008,"10","19","Mexico",1101
2008,"10","19","Netherlands",28
2008,"10","19","New Zealand",21
2008,"10","19","Norway",28
2008,"10","19","Paraguay",238
2008,"10","19","Peru",240
2008,"10","19","Poland",45
2008,"10","19","Romania",824
2008,"10","19","Russia",440
2008,"10","19","South Africa",2005
2008,"10","19","Spain",19
2008,"10","19","Sweden",2
2008,"10","19","Switzerland",23
2008,"10","19","Ukraine",457
2008,"10","19","United States",1543
2008,"10","19","Uruguay",109
2008,"10","26","Argentina",154
2008,"10","26","Australia",317
2008,"10","26","Austria",861
2008,"10","26","Belgium",71
2008,"10","26","Bolivia",359
2008,"10","26","Brazil",226
2008,"10","26","Bulgaria",750
2008,"10","26","Canada",1642
2008,"10","26","Chile",4
2008,"10","26","France",37
2008,"10","26","Germany",891
2008,"10","26","Hungary",61
2008,"10","26","Japan",17
2008,"10","26","Mexico",1142
2008,"10","26","Netherlands",28
2008,"10","26","New Zealand",19
2008,"10","26","Norway",35
2008,"10","26","Paraguay",223
2008,"10","26","Peru",247
2008,"10","26","Poland",43
2008,"10","26","Romania",816
2008,"10","26","Russia",411
2008,"10","26","South Africa",2097
2008,"10","26","Spain",24
2008,"10","26","Sweden",2
2008,"10","26","Switzerland",28
2008,"10","26","Ukraine",450
2008,"10","26","United States",1659
2008,"10","26","Uruguay",96
2008,"11","02","Argentina",154
2008,"11","02","Australia",275
2008,"11","02","Austria",803
2008,"11","02","Belgium",91
2008,"11","02","Bolivia",392
2008,"11","02","Brazil",222
2008,"11","02","Bulgaria",928
2008,"11","02","Canada",1767
2008,"11","02","Chile",4
2008,"11","02","France",33
2008,"11","02","Germany",930
2008,"11","02","Hungary",51
2008,"11","02","Japan",23
2008,"11","02","Mexico",1241
2008,"11","02","Netherlands",30
2008,"11","02","New Zealand",17
2008,"11","02","Norway",34
2008,"11","02","Paraguay",201
2008,"11","02","Peru",244
2008,"11","02","Poland",39
2008,"11","02","Romania",770
2008,"11","02","Russia",462
2008,"11","02","South Africa",1825
2008,"11","02","Spain",19
2008,"11","02","Sweden",3
2008,"11","02","Switzerland",25
2008,"11","02","Ukraine",452
2008,"11","02","United States",1747
2008,"11","02","Uruguay",103
2008,"11","09","Argentina",138
2008,"11","09","Australia",284
2008,"11","09","Austria",858
2008,"11","09","Belgium",80
2008,"11","09","Bolivia",324
2008,"11","09","Brazil",213
2008,"11","09","Bulgaria",814
2008,"11","09","Canada",1977
2008,"11","09","Chile",4
2008,"11","09","France",39
2008,"11","09","Germany",955
2008,"11","09","Hungary",74
2008,"11","09","Japan",36
2008,"11","09","Mexico",1254
2008,"11","09","Netherlands",33
2008,"11","09","New Zealand",19
2008,"11","09","Norway",30
2008,"11","09","Paraguay",198
2008,"11","09","Peru",243
2008,"11","09","Poland",36
2008,"11","09","Romania",752
2008,"11","09","Russia",444
2008,"11","09","South Africa",1976
2008,"11","09","Spain",26
2008,"11","09","Sweden",3
2008,"11","09","Switzerland",42
2008,"11","09","Ukraine",507
2008,"11","09","United States",1953
2008,"11","09","Uruguay",95
2008,"11","16","Argentina",133
2008,"11","16","Australia",232
2008,"11","16","Austria",849
2008,"11","16","Belgium",108
2008,"11","16","Bolivia",293
2008,"11","16","Brazil",220
2008,"11","16","Bulgaria",816
2008,"11","16","Canada",1999
2008,"11","16","Chile",3
2008,"11","16","France",40
2008,"11","16","Germany",1018
2008,"11","16","Hungary",58
2008,"11","16","Japan",61
2008,"11","16","Mexico",1285
2008,"11","16","Netherlands",32
2008,"11","16","New Zealand",15
2008,"11","16","Norway",29
2008,"11","16","Paraguay",207
2008,"11","16","Peru",229
2008,"11","16","Poland",37
2008,"11","16","Romania",767
2008,"11","16","Russia",452
2008,"11","16","South Africa",1920
2008,"11","16","Spain",31
2008,"11","16","Sweden",4
2008,"11","16","Switzerland",37
2008,"11","16","Ukraine",496
2008,"11","16","United States",2194
2008,"11","16","Uruguay",99
2008,"11","23","Argentina",112
2008,"11","23","Australia",202
2008,"11","23","Austria",919
2008,"11","23","Belgium",123
2008,"11","23","Bolivia",252
2008,"11","23","Brazil",209
2008,"11","23","Bulgaria",794
2008,"11","23","Canada",1947
2008,"11","23","Chile",3
2008,"11","23","France",54
2008,"11","23","Germany",1012
2008,"11","23","Hungary",62
2008,"11","23","Japan",71
2008,"11","23","Mexico",1297
2008,"11","23","Netherlands",32
2008,"11","23","New Zealand",12
2008,"11","23","Norway",42
